date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:32:09	816384/816384	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2017:32:04%20GMT	https://www.classcentral.com/collection/ivy-league-moocs	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/collection/ivy-league-moocs.html	(from https://www.classcentral.com/)
14:32:09	50744/50744	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2013:18:13%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&h=420&ixlib=php-3.3.1&s=c49b305f32e1e971696b9852e3971c6b	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social1fe9.jpg	(from https://www.classcentral.com/)
14:32:10	5751/5751	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2023:38:18%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=dbef6e5a11e80f652ab6a5ce5eb593b8	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-coursesd038.png	(from https://www.classcentral.com/)
14:32:10	496024/496024	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202023%2020:10:55%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
14:32:11	96645/96645	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2017:58:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
14:32:11	402152/402152	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202023%2020:04:55%20GMT	https://www.classcentral.com/report/free-certificates/	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
14:32:11	6083/6083	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2012:54:10%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
14:32:11	93874/93874	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2007:30:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
14:32:11	6773/6773	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2009:24:03%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
14:32:12	29596/29596	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2007:30:50%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
14:32:12	178854/178854	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202023%2020:04:37%20GMT	https://www.classcentral.com/report/free-google-certifications/	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
14:32:13	374/374	---MC-	302	error ('Found')	text/html	date:Wed,%2015%20Feb%202023%2017:32:09%20GMT	https://www.classcentral.com/new-online-courses	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
14:32:13	849158/849158	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2017:32:08%20GMT	https://www.classcentral.com/starting-this-month	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
14:32:14	498/498	---MC-	302	error ('Found')	text/html	date:Wed,%2015%20Feb%202023%2017:32:10%20GMT	https://www.classcentral.com/most-popular-courses	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
14:32:15	780228/780228	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2017:32:10%20GMT	https://www.classcentral.com/new-online-courses/january-2023	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/new-online-courses/january-2023.html	(from https://www.classcentral.com/)
14:32:15	125970/125970	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202023%2020:04:36%20GMT	https://www.classcentral.com/report/most-popular-february-2023/	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/report/most-popular-february-2023/index.html	(from https://www.classcentral.com/)
14:32:16	840928/840928	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2017:32:11%20GMT	https://www.classcentral.com/subject/ai	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
14:32:17	827152/827152	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2017:32:12%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
14:32:17	7784/7784	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:13%20GMT	https://www.classcentral.com/subject/information-technology	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/information-technology	(from https://www.classcentral.com/)
14:32:17	7771/7771	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:13%20GMT	https://www.classcentral.com/subject/computer-networking	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
14:32:18	770494/770494	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2017:32:13%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
14:32:18	7758/7758	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:14%20GMT	https://www.classcentral.com/subject/machine-learning	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/machine-learning	(from https://www.classcentral.com/)
14:32:18	7887/7887	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:14%20GMT	https://www.classcentral.com/subject/devops	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/devops.4e.delayed	(from https://www.classcentral.com/)
14:32:18	7916/7916	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:14%20GMT	https://www.classcentral.com/subject/deep-learning	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/deep-learning.4f.delayed	(from https://www.classcentral.com/)
14:32:19	7913/7913	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:14%20GMT	https://www.classcentral.com/subject/cryptography	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/cryptography.50.delayed	(from https://www.classcentral.com/)
14:32:19	7974/7974	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:15%20GMT	https://www.classcentral.com/subject/quantum-computing	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/quantum-computing.51.delayed	(from https://www.classcentral.com/)
14:32:19	7874/7874	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:15%20GMT	https://www.classcentral.com/subject/hci	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/hci.52.delayed	(from https://www.classcentral.com/)
14:32:20	7984/7984	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:16%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/distributed-systems.53.delayed	(from https://www.classcentral.com/)
14:32:20	7924/7924	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:16%20GMT	https://www.classcentral.com/subject/blockchain	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/blockchain.54.delayed	(from https://www.classcentral.com/)
14:32:21	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:16%20GMT	https://www.classcentral.com/subject/operating-systems	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/operating-systems.55.delayed	(from https://www.classcentral.com/)
14:32:21	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:17%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/computer-graphics.56.delayed	(from https://www.classcentral.com/)
14:32:21	7997/7997	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:17%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/nutrition-and-wellness.57.delayed	(from https://www.classcentral.com/)
14:32:22	7994/7994	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:17%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/disease-and-disorders.58.delayed	(from https://www.classcentral.com/)
14:32:22	7937/7937	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:18%20GMT	https://www.classcentral.com/subject/public-health	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/public-health.59.delayed	(from https://www.classcentral.com/)
14:32:22	7927/7927	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:18%20GMT	https://www.classcentral.com/subject/health-care	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/health-care.5a.delayed	(from https://www.classcentral.com/)
14:32:22	7889/7889	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:18%20GMT	https://www.classcentral.com/subject/nursing	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/nursing.5b.delayed	(from https://www.classcentral.com/)
14:32:23	7890/7890	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:18%20GMT	https://www.classcentral.com/subject/anatomy	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/anatomy.5c.delayed	(from https://www.classcentral.com/)
14:32:23	7960/7960	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:19%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/veterinary-science.5d.delayed	(from https://www.classcentral.com/)
14:32:23	7874/7874	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:19%20GMT	https://www.classcentral.com/subject/cme	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/cme.5e.delayed	(from https://www.classcentral.com/)
14:32:24	7903/7903	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:19%20GMT	https://www.classcentral.com/subject/statistics	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/statistics.5f.delayed	(from https://www.classcentral.com/)
14:32:25	7871/7871	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:21%20GMT	https://www.classcentral.com/subject/calculus	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/calculus.61.delayed	(from https://www.classcentral.com/)
14:32:26	750179/750179	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2017:32:21%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/foundations-of-mathematics.html	(from https://www.classcentral.com/)
14:32:26	7987/7987	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:22%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/discrete-mathematics.62.delayed	(from https://www.classcentral.com/)
14:32:26	7699/7699	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:22%20GMT	https://www.classcentral.com/subject/trigonometry	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/trigonometry	(from https://www.classcentral.com/)
14:32:26	7893/7893	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:22%20GMT	https://www.classcentral.com/subject/geometry	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/geometry.64.delayed	(from https://www.classcentral.com/)
14:32:27	7890/7890	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:22%20GMT	https://www.classcentral.com/subject/algebra	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/algebra.65.delayed	(from https://www.classcentral.com/)
14:32:27	7927/7927	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:23%20GMT	https://www.classcentral.com/subject/precalculus	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/precalculus.66.delayed	(from https://www.classcentral.com/)
14:32:29	7937/7937	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:24%20GMT	https://www.classcentral.com/subject/combinatorics	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/combinatorics.68.delayed	(from https://www.classcentral.com/)
14:32:29	719156/719156	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2017:32:24%20GMT	https://www.classcentral.com/subject/number-theory	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/number-theory.html	(from https://www.classcentral.com/)
14:32:29	7960/7960	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:25%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/mathematical-logic.69.delayed	(from https://www.classcentral.com/)
14:32:30	7747/7747	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:25%20GMT	https://www.classcentral.com/subject/linear-programming	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/linear-programming	(from https://www.classcentral.com/)
14:32:30	8010/8010	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:26%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/management-and-leadership.6b.delayed	(from https://www.classcentral.com/)
14:32:30	7911/7911	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:26%20GMT	https://www.classcentral.com/subject/finance	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/finance.6c.delayed	(from https://www.classcentral.com/)
14:32:32	7900/7900	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:27%20GMT	https://www.classcentral.com/subject/marketing	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/marketing.6e.delayed	(from https://www.classcentral.com/)
14:32:32	785315/785315	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2017:32:27%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/entrepreneurship.html	(from https://www.classcentral.com/)
14:32:32	7987/7987	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:28%20GMT	https://www.classcentral.com/subject/strategic-management	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/strategic-management.6f.delayed	(from https://www.classcentral.com/)
14:32:32	7761/7761	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:28%20GMT	https://www.classcentral.com/subject/industry-specific	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/industry-specific	(from https://www.classcentral.com/)
14:32:33	7994/7994	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:28%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/business-intelligence.71.delayed	(from https://www.classcentral.com/)
14:32:33	7924/7924	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:29%20GMT	https://www.classcentral.com/subject/accounting	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/accounting.72.delayed	(from https://www.classcentral.com/)
14:32:33	7946/7946	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:29%20GMT	https://www.classcentral.com/subject/human-resources	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/human-resources.73.delayed	(from https://www.classcentral.com/)
14:32:34	7981/7981	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:29%20GMT	https://www.classcentral.com/subject/project-management	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/project-management.74.delayed	(from https://www.classcentral.com/)
14:32:35	7947/7947	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:31%20GMT	https://www.classcentral.com/subject/design-thinking	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/design-thinking.76.delayed	(from https://www.classcentral.com/)
14:32:36	762457/762457	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2017:32:31%20GMT	https://www.classcentral.com/subject/sales	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/sales.html	(from https://www.classcentral.com/)
14:32:36	7952/7952	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:31%20GMT	https://www.classcentral.com/subject/business-software	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/business-software.77.delayed	(from https://www.classcentral.com/)
14:32:36	7755/7755	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:32%20GMT	https://www.classcentral.com/subject/risk-management	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/risk-management	(from https://www.classcentral.com/)
14:32:36	7852/7852	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:32%20GMT	https://www.classcentral.com/subject/csr	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/csr.79.delayed	(from https://www.classcentral.com/)
14:32:36	7950/7950	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:32%20GMT	https://www.classcentral.com/subject/customer-service	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/customer-service.7a.delayed	(from https://www.classcentral.com/)
14:32:37	7921/7921	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:32%20GMT	https://www.classcentral.com/subject/nonprofit	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/nonprofit.7b.delayed	(from https://www.classcentral.com/)
14:32:37	7924/7924	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:33%20GMT	https://www.classcentral.com/subject/innovation	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/innovation.7c.delayed	(from https://www.classcentral.com/)
14:32:38	7890/7890	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:34%20GMT	https://www.classcentral.com/subject/history	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/history.7e.delayed	(from https://www.classcentral.com/)
14:32:39	746183/746183	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2017:32:34%20GMT	https://www.classcentral.com/subject/operations-management	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/operations-management.html	(from https://www.classcentral.com/)
14:32:39	7903/7903	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:35%20GMT	https://www.classcentral.com/subject/literature	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/literature.7f.delayed	(from https://www.classcentral.com/)
14:32:39	7761/7761	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:35%20GMT	https://www.classcentral.com/subject/language-learning	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/language-learning	(from https://www.classcentral.com/)
14:32:40	7947/7947	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:35%20GMT	https://www.classcentral.com/subject/grammar-writing	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/grammar-writing.81.delayed	(from https://www.classcentral.com/)
14:32:40	7923/7923	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:36%20GMT	https://www.classcentral.com/subject/philosophy	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/philosophy.82.delayed	(from https://www.classcentral.com/)
14:32:40	7893/7893	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:36%20GMT	https://www.classcentral.com/subject/religion	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/religion.83.delayed	(from https://www.classcentral.com/)
14:32:42	7890/7890	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:37%20GMT	https://www.classcentral.com/subject/culture	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/culture.85.delayed	(from https://www.classcentral.com/)
14:32:42	793553/793553	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2017:32:37%20GMT	https://www.classcentral.com/subject/esl	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/esl.html	(from https://www.classcentral.com/)
14:32:42	7865/7865	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:38%20GMT	https://www.classcentral.com/subject/sports	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/sports.86.delayed	(from https://www.classcentral.com/)
14:32:43	7711/7711	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:38%20GMT	https://www.classcentral.com/subject/journalism	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/journalism	(from https://www.classcentral.com/)
14:32:43	7908/7908	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:39%20GMT	https://www.classcentral.com/subject/ethics	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/ethics.88.delayed	(from https://www.classcentral.com/)
14:32:45	7855/7855	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:41%20GMT	https://www.classcentral.com/subject/food	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/food.8a.delayed	(from https://www.classcentral.com/)
14:32:45	7947/7947	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2017:32:41%20GMT	https://www.classcentral.com/subject/library-science	C:/Users/joaqu/OneDrive/Escritorio/httrack/class%20central%202/www.classcentral.com/subject/library-science.8b.delayed	(from https://www.classcentral.com/)
